id,language,qid,stance,context,sd,ex,pc,chars,dimension,group,condition
de_3387,de,7,FAVOR,false,true,true,false,1307,denomination,Konfessionslos,SD + Ex
de_3388,de,7,FAVOR,false,true,true,false,1325,political_spectrum,Rechts und Konservativ,SD + Ex
de_3389,de,32,AGAINST,false,true,true,false,1318,gender,Männlich,SD + Ex
de_3390,de,32,AGAINST,false,true,true,false,1323,age,35-49,SD + Ex
de_3391,de,32,AGAINST,false,true,true,false,1312,residence,Stadt,SD + Ex
de_3392,de,32,AGAINST,false,true,true,false,1324,civil_status,Verheiratet,SD + Ex
de_3393,de,32,AGAINST,false,true,true,false,1324,denomination,Konfessionslos,SD + Ex
de_3394,de,32,AGAINST,false,true,true,false,1318,education,Universität,SD + Ex
de_3395,de,32,AGAINST,false,true,true,false,1342,political_spectrum,Rechts und Konservativ,SD + Ex
de_3396,de,32,AGAINST,false,false,true,false,1235,none,none,Ex
de_3397,de,27,AGAINST,false,true,true,false,1535,age,35-49,SD + Ex
de_3398,de,27,AGAINST,false,true,true,false,1536,denomination,Konfessionslos,SD + Ex
de_3399,de,27,AGAINST,false,true,true,false,1554,political_spectrum,Rechts und Konservativ,SD + Ex
de_3400,de,5,AGAINST,false,true,true,false,1519,age,35-49,SD + Ex
de_3401,de,5,AGAINST,false,true,true,false,1520,civil_status,Verheiratet,SD + Ex
de_3402,de,5,AGAINST,false,true,true,false,1520,denomination,Konfessionslos,SD + Ex
de_3403,de,5,AGAINST,false,true,true,false,1538,political_spectrum,Rechts und Konservativ,SD + Ex
de_3404,de,28,FAVOR,false,true,true,false,1676,age,35-49,SD + Ex
de_3405,de,28,FAVOR,false,true,true,false,1677,denomination,Konfessionslos,SD + Ex
de_3406,de,28,FAVOR,false,true,true,false,1695,political_spectrum,Rechts und Konservativ,SD + Ex
de_3407,de,21,FAVOR,false,true,true,false,1595,age,35-49,SD + Ex
de_3408,de,21,FAVOR,false,true,true,false,1584,residence,Stadt,SD + Ex
de_3409,de,21,FAVOR,false,true,true,false,1596,denomination,Konfessionslos,SD + Ex
de_3410,de,21,FAVOR,false,true,true,false,1614,political_spectrum,Rechts und Konservativ,SD + Ex
de_3411,de,25,FAVOR,false,true,true,false,1298,age,35-49,SD + Ex
de_3412,de,25,FAVOR,false,true,true,false,1299,denomination,Konfessionslos,SD + Ex
de_3413,de,25,FAVOR,false,true,true,false,1317,political_spectrum,Rechts und Konservativ,SD + Ex
de_3414,de,4,FAVOR,false,true,true,false,1535,age,35-49,SD + Ex
de_3415,de,4,FAVOR,false,true,true,false,1536,denomination,Konfessionslos,SD + Ex
de_3416,de,4,FAVOR,false,true,true,false,1554,political_spectrum,Rechts und Konservativ,SD + Ex
de_3417,de,12,AGAINST,false,true,true,false,1746,gender,Männlich,SD + Ex
de_3418,de,12,AGAINST,false,true,true,false,1751,age,50-64,SD + Ex
de_3419,de,12,AGAINST,false,true,true,false,1740,residence,Stadt,SD + Ex
de_3420,de,12,AGAINST,false,true,true,false,1752,civil_status,Verheiratet,SD + Ex
de_3421,de,12,AGAINST,false,true,true,false,1760,denomination,Evangelisch-reformiert,SD + Ex
de_3422,de,12,AGAINST,false,true,true,false,1746,education,Universität,SD + Ex
de_3423,de,12,AGAINST,false,true,true,false,1769,political_spectrum,Mitte und Konservativ,SD + Ex
de_3424,de,12,AGAINST,false,false,true,false,1663,none,none,Ex
de_3425,de,5,AGAINST,false,true,true,false,1519,age,50-64,SD + Ex
de_3426,de,29,FAVOR,false,true,true,false,1518,residence,Stadt,SD + Ex
de_3427,de,9,FAVOR,false,true,true,false,1071,gender,Männlich,SD + Ex
de_3428,de,9,FAVOR,false,true,true,false,1076,age,50-64,SD + Ex
de_3429,de,9,FAVOR,false,true,true,false,1065,residence,Stadt,SD + Ex
de_3430,de,9,FAVOR,false,true,true,false,1077,civil_status,Verheiratet,SD + Ex
de_3431,de,9,FAVOR,false,true,true,false,1085,denomination,Evangelisch-reformiert,SD + Ex
de_3432,de,9,FAVOR,false,true,true,false,1071,education,Universität,SD + Ex
de_3433,de,9,FAVOR,false,true,true,false,1094,political_spectrum,Mitte und Konservativ,SD + Ex
de_3434,de,9,FAVOR,false,false,true,false,988,none,none,Ex
de_3435,de,8,AGAINST,false,true,true,false,1217,gender,Männlich,SD + Ex
de_3436,de,8,AGAINST,false,true,true,false,1222,age,50-64,SD + Ex
de_3437,de,8,AGAINST,false,true,true,false,1211,residence,Stadt,SD + Ex
de_3438,de,8,AGAINST,false,true,true,false,1223,civil_status,Verheiratet,SD + Ex
de_3439,de,8,AGAINST,false,true,true,false,1231,denomination,Evangelisch-reformiert,SD + Ex
de_3440,de,8,AGAINST,false,true,true,false,1217,education,Universität,SD + Ex
de_3441,de,8,AGAINST,false,true,true,false,1240,political_spectrum,Mitte und Konservativ,SD + Ex
de_3442,de,8,AGAINST,false,false,true,false,1134,none,none,Ex
de_3443,de,24,FAVOR,false,true,true,false,1122,age,50-64,SD + Ex
de_3444,de,24,FAVOR,false,true,true,false,1123,civil_status,Verheiratet,SD + Ex
de_3445,de,24,FAVOR,false,true,true,false,1131,denomination,Evangelisch-reformiert,SD + Ex
de_3446,de,25,AGAINST,false,true,true,false,1296,gender,Männlich,SD + Ex
de_3447,de,25,AGAINST,false,true,true,false,1301,age,50-64,SD + Ex
de_3448,de,25,AGAINST,false,true,true,false,1290,residence,Stadt,SD + Ex
de_3449,de,25,AGAINST,false,true,true,false,1302,civil_status,Verheiratet,SD + Ex
de_3450,de,25,AGAINST,false,true,true,false,1310,denomination,Evangelisch-reformiert,SD + Ex
de_3451,de,25,AGAINST,false,true,true,false,1296,education,Universität,SD + Ex
de_3452,de,25,AGAINST,false,true,true,false,1319,political_spectrum,Mitte und Konservativ,SD + Ex
de_3453,de,25,AGAINST,false,false,true,false,1213,none,none,Ex
de_3454,de,5,AGAINST,false,true,true,false,1514,gender,Weiblich,SD + Ex
de_3455,de,5,AGAINST,false,true,true,false,1507,residence,Land,SD + Ex
de_3456,de,5,AGAINST,false,true,true,false,1514,civil_status,Ledig,SD + Ex
de_3457,de,28,FAVOR,false,true,true,false,1664,residence,Land,SD + Ex
de_3458,de,33,AGAINST,false,true,true,false,1839,gender,Weiblich,SD + Ex
de_3459,de,33,AGAINST,false,true,true,false,1845,denomination,Konfessionslos,SD + Ex
de_3460,de,26,AGAINST,false,true,true,false,1656,denomination,Konfessionslos,SD + Ex
de_3461,de,30,AGAINST,false,true,true,false,1201,gender,Weiblich,SD + Ex
de_3462,de,30,AGAINST,false,true,true,false,1206,age,35-49,SD + Ex
de_3463,de,30,AGAINST,false,true,true,false,1194,residence,Land,SD + Ex
de_3464,de,30,AGAINST,false,true,true,false,1207,civil_status,Verheiratet,SD + Ex
de_3465,de,30,AGAINST,false,true,true,false,1211,denomination,Römisch-katholisch,SD + Ex
de_3466,de,30,AGAINST,false,true,true,false,1201,education,Universität,SD + Ex
de_3467,de,30,AGAINST,false,true,true,false,1224,political_spectrum,Mitte und Konservativ,SD + Ex
de_3468,de,30,AGAINST,false,false,true,false,1118,none,none,Ex
de_3469,de,13,AGAINST,false,true,true,false,1897,age,35-49,SD + Ex
de_3470,de,5,AGAINST,false,true,true,false,1524,denomination,Römisch-katholisch,SD + Ex
de_3471,de,4,FAVOR,false,true,true,false,1530,gender,Weiblich,SD + Ex
de_3472,de,7,FAVOR,false,true,true,false,1301,gender,Weiblich,SD + Ex
de_3473,de,7,FAVOR,false,true,true,false,1312,denomination,Christlich-orthodox,SD + Ex
de_3474,de,10,FAVOR,false,true,true,false,1879,gender,Weiblich,SD + Ex
de_3475,de,10,FAVOR,false,true,true,false,1884,age,35-49,SD + Ex
de_3476,de,10,FAVOR,false,true,true,false,1890,denomination,Christlich-orthodox,SD + Ex
de_3477,de,10,FAVOR,false,true,true,false,1903,political_spectrum,Rechts und Konservativ,SD + Ex
de_3478,de,1,AGAINST,false,true,true,false,1883,age,35-49,SD + Ex
de_3479,de,1,AGAINST,false,true,true,false,1886,civil_status,In Partnerschaft,SD + Ex
de_3480,de,1,AGAINST,false,true,true,false,1889,denomination,Christlich-orthodox,SD + Ex
de_3481,de,1,AGAINST,false,true,true,false,1902,political_spectrum,Rechts und Konservativ,SD + Ex
de_3482,de,30,FAVOR,false,true,true,false,1198,gender,Weiblich,SD + Ex
de_3483,de,30,FAVOR,false,true,true,false,1203,age,35-49,SD + Ex
de_3484,de,30,FAVOR,false,true,true,false,1209,denomination,Christlich-orthodox,SD + Ex
de_3485,de,30,FAVOR,false,true,true,false,1222,political_spectrum,Rechts und Konservativ,SD + Ex
de_3486,de,13,AGAINST,false,true,true,false,1903,denomination,Christlich-orthodox,SD + Ex
de_3487,de,13,AGAINST,false,true,true,false,1916,political_spectrum,Rechts und Konservativ,SD + Ex
de_3488,de,12,FAVOR,false,true,true,false,1748,age,35-49,SD + Ex
de_3489,de,12,FAVOR,false,true,true,false,1754,denomination,Christlich-orthodox,SD + Ex
de_3490,de,12,FAVOR,false,true,true,false,1767,political_spectrum,Rechts und Konservativ,SD + Ex
de_3491,de,32,AGAINST,false,true,true,false,1318,gender,Weiblich,SD + Ex
de_3492,de,32,AGAINST,false,true,true,false,1326,civil_status,In Partnerschaft,SD + Ex
de_3493,de,32,AGAINST,false,true,true,false,1329,denomination,Christlich-orthodox,SD + Ex
de_3494,de,27,AGAINST,false,true,true,false,1530,gender,Weiblich,SD + Ex
de_3495,de,27,AGAINST,false,true,true,false,1541,denomination,Christlich-orthodox,SD + Ex
de_3496,de,5,AGAINST,false,true,true,false,1525,denomination,Christlich-orthodox,SD + Ex
de_3497,de,29,FAVOR,false,true,true,false,1524,gender,Weiblich,SD + Ex
de_3498,de,29,FAVOR,false,true,true,false,1529,age,35-49,SD + Ex
de_3499,de,29,FAVOR,false,true,true,false,1532,civil_status,In Partnerschaft,SD + Ex
de_3500,de,29,FAVOR,false,true,true,false,1535,denomination,Christlich-orthodox,SD + Ex
de_3501,de,29,FAVOR,false,true,true,false,1548,political_spectrum,Rechts und Konservativ,SD + Ex
de_3502,de,22,AGAINST,false,true,true,false,1210,age,35-49,SD + Ex
de_3503,de,22,AGAINST,false,true,true,false,1213,civil_status,In Partnerschaft,SD + Ex
de_3504,de,22,AGAINST,false,true,true,false,1216,denomination,Christlich-orthodox,SD + Ex
de_3505,de,22,AGAINST,false,true,true,false,1229,political_spectrum,Rechts und Konservativ,SD + Ex
de_3506,de,28,FAVOR,false,true,true,false,1682,denomination,Christlich-orthodox,SD + Ex
de_3507,de,31,FAVOR,false,true,true,false,766,age,35-49,SD + Ex
de_3508,de,31,FAVOR,false,true,true,false,772,denomination,Christlich-orthodox,SD + Ex
de_3509,de,31,FAVOR,false,true,true,false,785,political_spectrum,Rechts und Konservativ,SD + Ex
de_3510,de,33,AGAINST,false,true,true,false,1844,age,35-49,SD + Ex
de_3511,de,33,AGAINST,false,true,true,false,1850,denomination,Christlich-orthodox,SD + Ex
de_3512,de,33,AGAINST,false,true,true,false,1863,political_spectrum,Rechts und Konservativ,SD + Ex
de_3513,de,6,AGAINST,false,true,true,false,1159,age,35-49,SD + Ex
de_3514,de,6,AGAINST,false,true,true,false,1165,denomination,Christlich-orthodox,SD + Ex
de_3515,de,6,AGAINST,false,true,true,false,1178,political_spectrum,Rechts und Konservativ,SD + Ex
de_3516,de,21,FAVOR,false,true,true,false,1590,gender,Weiblich,SD + Ex
de_3517,de,21,FAVOR,false,true,true,false,1598,civil_status,In Partnerschaft,SD + Ex
de_3518,de,21,FAVOR,false,true,true,false,1601,denomination,Christlich-orthodox,SD + Ex
de_3519,de,2,AGAINST,false,true,true,false,1550,gender,Weiblich,SD + Ex
de_3520,de,2,AGAINST,false,true,true,false,1555,age,35-49,SD + Ex
de_3521,de,2,AGAINST,false,true,true,false,1561,denomination,Christlich-orthodox,SD + Ex
de_3522,de,2,AGAINST,false,true,true,false,1574,political_spectrum,Rechts und Konservativ,SD + Ex
de_3523,de,8,AGAINST,false,true,true,false,1217,gender,Weiblich,SD + Ex
de_3524,de,8,AGAINST,false,true,true,false,1222,age,35-49,SD + Ex
de_3525,de,8,AGAINST,false,true,true,false,1225,civil_status,In Partnerschaft,SD + Ex
de_3526,de,8,AGAINST,false,true,true,false,1228,denomination,Christlich-orthodox,SD + Ex
de_3527,de,8,AGAINST,false,true,true,false,1241,political_spectrum,Rechts und Konservativ,SD + Ex
de_3528,de,26,AGAINST,false,true,true,false,1655,age,35-49,SD + Ex
de_3529,de,26,AGAINST,false,true,true,false,1658,civil_status,In Partnerschaft,SD + Ex
de_3530,de,26,AGAINST,false,true,true,false,1661,denomination,Christlich-orthodox,SD + Ex
de_3531,de,26,AGAINST,false,true,true,false,1674,political_spectrum,Rechts und Konservativ,SD + Ex
de_3532,de,24,FAVOR,false,true,true,false,1117,gender,Weiblich,SD + Ex
de_3533,de,24,FAVOR,false,true,true,false,1122,age,35-49,SD + Ex
de_3534,de,24,FAVOR,false,true,true,false,1125,civil_status,In Partnerschaft,SD + Ex
de_3535,de,24,FAVOR,false,true,true,false,1128,denomination,Christlich-orthodox,SD + Ex
de_3536,de,24,FAVOR,false,true,true,false,1141,political_spectrum,Rechts und Konservativ,SD + Ex
de_3537,de,4,FAVOR,false,true,true,false,1541,denomination,Christlich-orthodox,SD + Ex
de_3538,de,23,FAVOR,false,true,true,false,1621,gender,Weiblich,SD + Ex
de_3539,de,23,FAVOR,false,true,true,false,1626,age,35-49,SD + Ex
de_3540,de,23,FAVOR,false,true,true,false,1629,civil_status,In Partnerschaft,SD + Ex
de_3541,de,23,FAVOR,false,true,true,false,1632,denomination,Christlich-orthodox,SD + Ex
de_3542,de,23,FAVOR,false,true,true,false,1645,political_spectrum,Rechts und Konservativ,SD + Ex
de_3543,de,32,FAVOR,false,true,true,false,1320,age,35-49,SD + Ex
de_3544,de,32,FAVOR,false,true,true,false,1321,denomination,Konfessionslos,SD + Ex
de_3545,de,32,FAVOR,false,true,true,false,1318,education,Fachhochschule,SD + Ex
de_3546,de,31,FAVOR,false,true,true,false,767,denomination,Konfessionslos,SD + Ex
de_3547,de,31,FAVOR,false,true,true,false,764,education,Fachhochschule,SD + Ex
de_3548,de,30,FAVOR,false,true,true,false,1204,denomination,Konfessionslos,SD + Ex
de_3549,de,32,AGAINST,false,true,true,false,1323,age,18-34,SD + Ex
de_3550,de,32,AGAINST,false,true,true,false,1341,political_spectrum,Mitte und Konservativ,SD + Ex
de_3551,de,25,FAVOR,false,true,true,false,1301,civil_status,In Partnerschaft,SD + Ex
de_3552,de,2,FAVOR,false,true,true,false,1547,gender,Männlich,SD + Ex
de_3553,de,2,FAVOR,false,true,true,false,1552,age,18-34,SD + Ex
de_3554,de,2,FAVOR,false,true,true,false,1541,residence,Stadt,SD + Ex
de_3555,de,2,FAVOR,false,true,true,false,1547,civil_status,Ledig,SD + Ex
de_3556,de,2,FAVOR,false,true,true,false,1557,denomination,Römisch-katholisch,SD + Ex
de_3557,de,2,FAVOR,false,true,true,false,1547,education,Universität,SD + Ex
de_3558,de,2,FAVOR,false,true,true,false,1570,political_spectrum,Mitte und Konservativ,SD + Ex
de_3559,de,2,FAVOR,false,false,true,false,1464,none,none,Ex
de_3560,de,32,AGAINST,false,true,true,false,1323,age,50-64,SD + Ex
de_3561,de,32,AGAINST,false,true,true,false,1311,residence,Land,SD + Ex
de_3562,de,32,AGAINST,false,true,true,false,1328,denomination,Römisch-katholisch,SD + Ex
de_3563,de,27,FAVOR,false,true,true,false,1527,gender,Weiblich,SD + Ex
de_3564,de,27,FAVOR,false,true,true,false,1532,age,50-64,SD + Ex
de_3565,de,27,FAVOR,false,true,true,false,1520,residence,Land,SD + Ex
de_3566,de,27,FAVOR,false,true,true,false,1533,civil_status,Verheiratet,SD + Ex
de_3567,de,27,FAVOR,false,true,true,false,1537,denomination,Römisch-katholisch,SD + Ex
de_3568,de,27,FAVOR,false,true,true,false,1527,education,Universität,SD + Ex
de_3569,de,27,FAVOR,false,true,true,false,1550,political_spectrum,Mitte und Konservativ,SD + Ex
de_3570,de,27,FAVOR,false,false,true,false,1444,none,none,Ex
de_3571,de,5,FAVOR,false,true,true,false,1511,gender,Weiblich,SD + Ex
de_3572,de,21,FAVOR,false,true,true,false,1600,denomination,Römisch-katholisch,SD + Ex
de_3573,de,11,AGAINST,false,true,true,false,1054,gender,Weiblich,SD + Ex
de_3574,de,24,FAVOR,false,true,true,false,1110,residence,Land,SD + Ex
de_3575,de,25,FAVOR,false,true,true,false,1293,gender,Weiblich,SD + Ex
de_3576,de,30,FAVOR,false,true,true,false,1210,education,Höhere Berufsausbildung,SD + Ex
de_3577,de,13,AGAINST,false,true,true,false,1904,education,Höhere Berufsausbildung,SD + Ex
de_3578,de,32,FAVOR,false,true,true,false,1315,gender,Weiblich,SD + Ex
de_3579,de,32,FAVOR,false,true,true,false,1328,education,Berufslehre oder Berufsschule,SD + Ex
de_3580,de,4,FAVOR,false,true,true,false,1543,education,Berufslehre oder Berufsschule,SD + Ex
de_3581,de,32,AGAINST,false,true,true,false,1332,denomination,Evangelisch-reformiert,SD + Ex
de_3582,de,8,AGAINST,false,true,true,false,1210,residence,Land,SD + Ex
de_3583,de,24,FAVOR,false,true,true,false,1118,education,Berufsmatura,SD + Ex
de_3584,de,32,AGAINST,false,true,true,false,1321,education,Fachhochschule,SD + Ex
de_3585,de,31,AGAINST,false,true,true,false,764,gender,Männlich,SD + Ex
de_3586,de,31,AGAINST,false,true,true,false,769,age,35-49,SD + Ex
de_3587,de,31,AGAINST,false,true,true,false,757,residence,Land,SD + Ex
de_3588,de,31,AGAINST,false,true,true,false,770,civil_status,Verheiratet,SD + Ex
de_3589,de,31,AGAINST,false,true,true,false,778,denomination,Evangelisch-reformiert,SD + Ex
de_3590,de,31,AGAINST,false,true,true,false,767,education,Fachhochschule,SD + Ex
de_3591,de,31,AGAINST,false,true,true,false,787,political_spectrum,Mitte und Konservativ,SD + Ex
de_3592,de,31,AGAINST,false,false,true,false,681,none,none,Ex
de_3593,de,7,AGAINST,false,true,true,false,1304,gender,Männlich,SD + Ex
de_3594,de,7,AGAINST,false,true,true,false,1309,age,50-64,SD + Ex
de_3595,de,7,AGAINST,false,true,true,false,1297,residence,Land,SD + Ex
de_3596,de,7,AGAINST,false,true,true,false,1310,civil_status,Verheiratet,SD + Ex
de_3597,de,7,AGAINST,false,true,true,false,1314,denomination,Römisch-katholisch,SD + Ex
de_3598,de,7,AGAINST,false,true,true,false,1307,education,Fachhochschule,SD + Ex
de_3599,de,7,AGAINST,false,true,true,false,1327,political_spectrum,Mitte und Konservativ,SD + Ex
de_3600,de,7,AGAINST,false,false,true,false,1221,none,none,Ex
de_3601,de,1,AGAINST,false,true,true,false,1881,education,Fachhochschule,SD + Ex
de_3602,de,30,AGAINST,false,true,true,false,1201,gender,Männlich,SD + Ex
de_3603,de,30,AGAINST,false,true,true,false,1206,age,50-64,SD + Ex
de_3604,de,30,AGAINST,false,true,true,false,1204,education,Fachhochschule,SD + Ex
de_3605,de,13,AGAINST,false,true,true,false,1895,education,Fachhochschule,SD + Ex
de_3606,de,12,FAVOR,false,true,true,false,1746,education,Fachhochschule,SD + Ex
de_3607,de,31,AGAINST,false,true,true,false,769,age,50-64,SD + Ex
de_3608,de,31,AGAINST,false,true,true,false,774,denomination,Römisch-katholisch,SD + Ex
de_3609,de,7,FAVOR,false,true,true,false,1304,education,Fachhochschule,SD + Ex
de_3610,de,33,AGAINST,false,true,true,false,1842,education,Fachhochschule,SD + Ex
de_3611,de,23,FAVOR,false,true,true,false,1624,education,Fachhochschule,SD + Ex
de_3612,de,7,FAVOR,false,true,true,false,1301,civil_status,Ledig,SD + Ex
de_3613,de,10,FAVOR,false,true,true,false,1885,denomination,Konfessionslos,SD + Ex
de_3614,de,13,AGAINST,false,true,true,false,1898,denomination,Konfessionslos,SD + Ex
de_3615,de,12,FAVOR,false,true,true,false,1749,denomination,Konfessionslos,SD + Ex
de_3616,de,29,FAVOR,false,true,true,false,1529,age,18-34,SD + Ex
de_3617,de,29,FAVOR,false,true,true,false,1524,civil_status,Ledig,SD + Ex
de_3618,de,29,FAVOR,false,true,true,false,1530,denomination,Konfessionslos,SD + Ex
de_3619,de,22,AGAINST,false,true,true,false,1210,age,18-34,SD + Ex
de_3620,de,22,AGAINST,false,true,true,false,1205,civil_status,Ledig,SD + Ex
de_3621,de,22,AGAINST,false,true,true,false,1211,denomination,Konfessionslos,SD + Ex
de_3622,de,9,FAVOR,false,true,true,false,1076,age,18-34,SD + Ex
de_3623,de,9,FAVOR,false,true,true,false,1064,residence,Land,SD + Ex
de_3624,de,9,FAVOR,false,true,true,false,1071,civil_status,Ledig,SD + Ex
de_3625,de,9,FAVOR,false,true,true,false,1077,denomination,Konfessionslos,SD + Ex
de_3626,de,2,AGAINST,false,true,true,false,1550,civil_status,Ledig,SD + Ex
de_3627,de,2,AGAINST,false,true,true,false,1556,denomination,Konfessionslos,SD + Ex
de_3628,de,8,FAVOR,false,true,true,false,1207,residence,Land,SD + Ex
de_3629,de,8,FAVOR,false,true,true,false,1214,civil_status,Ledig,SD + Ex
de_3630,de,8,FAVOR,false,true,true,false,1220,denomination,Konfessionslos,SD + Ex
de_3631,de,11,AGAINST,false,true,true,false,1060,denomination,Konfessionslos,SD + Ex
de_3632,de,24,FAVOR,false,true,true,false,1123,denomination,Konfessionslos,SD + Ex
de_3633,de,23,FAVOR,false,true,true,false,1627,denomination,Konfessionslos,SD + Ex
de_3634,de,21,FAVOR,false,true,true,false,1595,age,18-34,SD + Ex
de_3635,de,21,FAVOR,false,true,true,false,1590,civil_status,Ledig,SD + Ex
de_3636,de,26,FAVOR,false,true,true,false,1647,gender,Männlich,SD + Ex
de_3637,de,26,FAVOR,false,true,true,false,1652,age,18-34,SD + Ex
de_3638,de,26,FAVOR,false,true,true,false,1640,residence,Land,SD + Ex
de_3639,de,26,FAVOR,false,true,true,false,1647,civil_status,Ledig,SD + Ex
de_3640,de,26,FAVOR,false,true,true,false,1657,denomination,Römisch-katholisch,SD + Ex
de_3641,de,26,FAVOR,false,true,true,false,1647,education,Universität,SD + Ex
de_3642,de,26,FAVOR,false,true,true,false,1670,political_spectrum,Mitte und Konservativ,SD + Ex
de_3643,de,26,FAVOR,false,false,true,false,1564,none,none,Ex
de_3644,de,7,FAVOR,false,true,true,false,1306,civil_status,Geschieden,SD + Ex
de_3645,de,7,FAVOR,false,true,true,false,1322,education,Handelsschule oder Handelsdiplom,SD + Ex
de_3646,de,10,FAVOR,false,true,true,false,1884,civil_status,Geschieden,SD + Ex
de_3647,de,10,FAVOR,false,true,true,false,1900,education,Handelsschule oder Handelsdiplom,SD + Ex
de_3648,de,30,FAVOR,false,true,true,false,1203,civil_status,Geschieden,SD + Ex
de_3649,de,30,FAVOR,false,true,true,false,1219,education,Handelsschule oder Handelsdiplom,SD + Ex
de_3650,de,13,AGAINST,false,true,true,false,1897,civil_status,Geschieden,SD + Ex
de_3651,de,13,AGAINST,false,true,true,false,1913,education,Handelsschule oder Handelsdiplom,SD + Ex
de_3652,de,5,FAVOR,false,true,true,false,1516,civil_status,Geschieden,SD + Ex
de_3653,de,5,FAVOR,false,true,true,false,1532,education,Handelsschule oder Handelsdiplom,SD + Ex
de_3654,de,5,FAVOR,false,true,true,false,1535,political_spectrum,Rechts und Konservativ,SD + Ex
de_3655,de,31,FAVOR,false,true,true,false,766,civil_status,Geschieden,SD + Ex
de_3656,de,31,FAVOR,false,true,true,false,782,education,Handelsschule oder Handelsdiplom,SD + Ex
de_3657,de,11,AGAINST,false,true,true,false,1059,civil_status,Geschieden,SD + Ex
de_3658,de,11,AGAINST,false,true,true,false,1075,education,Handelsschule oder Handelsdiplom,SD + Ex
de_3659,de,11,AGAINST,false,true,true,false,1078,political_spectrum,Rechts und Konservativ,SD + Ex
de_3660,de,25,FAVOR,false,true,true,false,1298,civil_status,Geschieden,SD + Ex
de_3661,de,25,FAVOR,false,true,true,false,1314,education,Handelsschule oder Handelsdiplom,SD + Ex
de_3662,de,4,FAVOR,false,true,true,false,1535,civil_status,Geschieden,SD + Ex
de_3663,de,4,FAVOR,false,true,true,false,1551,education,Handelsschule oder Handelsdiplom,SD + Ex
de_3664,de,7,FAVOR,false,true,true,false,1314,education,Berufslehre oder Berufsschule,SD + Ex
de_3665,de,1,AGAINST,false,true,true,false,1884,denomination,Konfessionslos,SD + Ex
de_3666,de,9,FAVOR,false,true,true,false,1071,gender,Weiblich,SD + Ex
de_3667,de,9,FAVOR,false,true,true,false,1076,age,35-49,SD + Ex
de_3668,de,8,FAVOR,false,true,true,false,1214,gender,Weiblich,SD + Ex
de_3669,de,8,FAVOR,false,true,true,false,1219,age,35-49,SD + Ex
de_3670,de,8,FAVOR,false,true,true,false,1220,civil_status,Verheiratet,SD + Ex
de_3671,de,11,AGAINST,false,true,true,false,1059,age,35-49,SD + Ex
de_3672,de,26,FAVOR,false,true,true,false,1647,gender,Weiblich,SD + Ex
de_3673,de,26,FAVOR,false,true,true,false,1652,age,35-49,SD + Ex
de_3674,de,26,FAVOR,false,true,true,false,1653,civil_status,Verheiratet,SD + Ex
de_3675,de,26,FAVOR,false,true,true,false,1653,denomination,Konfessionslos,SD + Ex
de_3676,de,10,FAVOR,false,true,true,false,1882,education,Fachhochschule,SD + Ex
de_3677,de,30,FAVOR,false,true,true,false,1201,education,Fachhochschule,SD + Ex
de_3678,de,27,AGAINST,false,true,true,false,1533,education,Fachhochschule,SD + Ex
de_3679,de,5,AGAINST,false,true,true,false,1517,education,Fachhochschule,SD + Ex
de_3680,de,29,FAVOR,false,true,true,false,1527,education,Fachhochschule,SD + Ex
de_3681,de,22,AGAINST,false,true,true,false,1208,education,Fachhochschule,SD + Ex
de_3682,de,6,AGAINST,false,true,true,false,1160,denomination,Konfessionslos,SD + Ex
de_3683,de,6,AGAINST,false,true,true,false,1157,education,Fachhochschule,SD + Ex
de_3684,de,26,AGAINST,false,true,true,false,1653,education,Fachhochschule,SD + Ex
de_3685,de,24,FAVOR,false,true,true,false,1120,education,Fachhochschule,SD + Ex
de_3686,de,25,FAVOR,false,true,true,false,1296,education,Fachhochschule,SD + Ex
de_3687,de,4,FAVOR,false,true,true,false,1533,education,Fachhochschule,SD + Ex
de_3688,de,7,AGAINST,false,true,true,false,1304,education,Universität,SD + Ex
de_3689,de,29,FAVOR,false,true,true,false,1534,denomination,Römisch-katholisch,SD + Ex
de_3690,de,9,FAVOR,false,true,true,false,1081,denomination,Römisch-katholisch,SD + Ex
de_3691,de,2,FAVOR,false,true,true,false,1552,age,50-64,SD + Ex
de_3692,de,2,FAVOR,false,true,true,false,1540,residence,Land,SD + Ex
de_3693,de,2,FAVOR,false,true,true,false,1553,civil_status,Verheiratet,SD + Ex
de_3694,de,25,AGAINST,false,true,true,false,1289,residence,Land,SD + Ex
de_3695,de,25,AGAINST,false,true,true,false,1306,denomination,Römisch-katholisch,SD + Ex
de_3696,de,7,FAVOR,false,true,true,false,1311,denomination,Römisch-katholisch,SD + Ex
de_3697,de,5,FAVOR,false,true,true,false,1516,age,35-49,SD + Ex
de_3698,de,5,FAVOR,false,true,true,false,1514,education,Fachhochschule,SD + Ex
de_3699,de,28,FAVOR,false,true,true,false,1674,education,Fachhochschule,SD + Ex
de_3700,de,33,FAVOR,false,true,true,false,1836,gender,Männlich,SD + Ex
de_3701,de,33,FAVOR,false,true,true,false,1841,age,35-49,SD + Ex
de_3702,de,33,FAVOR,false,true,true,false,1829,residence,Land,SD + Ex
de_3703,de,33,FAVOR,false,true,true,false,1842,civil_status,Verheiratet,SD + Ex
de_3704,de,33,FAVOR,false,true,true,false,1846,denomination,Römisch-katholisch,SD + Ex
de_3705,de,33,FAVOR,false,true,true,false,1839,education,Fachhochschule,SD + Ex
